meter_id,latitude,longitude,address,manufacturer,model,installation_date,status,quality_tier,firmware_version,meter_type,tariff_type,base_consumption,voltage_range,current_range,created_at,updated_at
SM000518,51.180974644599246,6.7444512494635465,"Main Street 678, Düsseldorf, Germany",Siemens,Model-2444,2019-07-12T13:23:26.297376,ACTIVE,FAIR,4.4.4,industrial,time_of_use,29.700607072398824,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297382,2025-10-02T11:23:26.297383
SM000519,50.928586707639596,6.91685239957672,"Garden Street 819, Cologne, Germany",Elster,Model-5618,2018-06-15T13:23:26.297387,ACTIVE,EXCELLENT,5.0.7,residential,standard,0.2179720660266059,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297393,2025-10-02T11:23:26.297394
SM000520,52.56991849426208,13.362263032645597,"Second Street 798, Berlin, Germany",Siemens,Model-3904,2022-09-10T13:23:26.297397,ACTIVE,EXCELLENT,3.8.4,industrial,demand_response,8.246723261851796,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297403,2025-10-02T11:23:26.297404
SM000521,51.2087386424774,6.7541112183613725,"Second Street 417, Düsseldorf, Germany",ABB,Model-8570,2016-01-09T13:23:26.297410,ACTIVE,FAIR,5.4.8,commercial,demand_response,2.9649331011071283,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297416,2025-10-02T11:23:26.297418
SM000522,52.51712950796126,13.361741676066444,"Second Street 580, Berlin, Germany",Elster,Model-7493,2020-08-15T13:23:26.297422,ACTIVE,EXCELLENT,4.5.3,residential,standard,1.975468601056922,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297428,2025-10-02T11:23:26.297429
SM000523,51.19191624486261,6.800295847365142,"First Street 545, Düsseldorf, Germany",Elster,Model-2508,2018-03-25T13:23:26.297433,ACTIVE,EXCELLENT,1.4.1,industrial,time_of_use,34.554015614508884,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297441,2025-10-02T11:23:26.297442
SM000524,53.54185265853457,9.964682023029107,"Garden Street 982, Hamburg, Germany",Itron,Model-9273,2021-09-06T13:23:26.297445,ACTIVE,GOOD,4.2.1,industrial,standard,30.822261845970026,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297451,2025-10-02T11:23:26.297452
SM000525,51.55556049257961,7.458760574740227,"Second Street 804, Dortmund, Germany",Itron,Model-8215,2019-10-20T13:23:26.297456,ACTIVE,GOOD,2.4.9,commercial,standard,8.712312795974643,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297461,2025-10-02T11:23:26.297462
SM000526,53.56579436607253,9.988674069855314,"Park Street 147, Hamburg, Germany",Itron,Model-8959,2019-05-25T13:23:26.297466,ACTIVE,GOOD,3.5.1,commercial,standard,4.403129157581192,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297472,2025-10-02T11:23:26.297473
SM000527,51.51175741980828,7.4777255036065675,"Garden Street 815, Dortmund, Germany",Landis+Gyr,Model-6857,2022-10-06T13:23:26.297476,ACTIVE,GOOD,3.8.6,residential,demand_response,1.5117760473192483,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297482,2025-10-02T11:23:26.297483
SM000528,51.1808527759496,6.777071693417063,"Second Street 909, Düsseldorf, Germany",Siemens,Model-5987,2018-11-19T13:23:26.297487,INACTIVE,FAIR,4.2.9,residential,time_of_use,0.1681609686334572,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297492,2025-10-02T11:23:26.297493
SM000529,53.52705196081136,10.00762945789518,"Park Street 187, Hamburg, Germany",Landis+Gyr,Model-7749,2019-04-18T13:23:26.297500,ACTIVE,GOOD,1.3.0,industrial,time_of_use,34.15177334323253,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297506,2025-10-02T11:23:26.297507
SM000530,53.580333179746525,10.035178116421408,"Garden Street 223, Hamburg, Germany",ABB,Model-3733,2016-05-11T13:23:26.297511,ACTIVE,EXCELLENT,2.7.9,industrial,standard,37.065110790480645,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297518,2025-10-02T11:23:26.297519
SM000531,50.13768691080559,8.677393658376518,"Garden Street 40, Frankfurt, Germany",ABB,Model-6852,2020-10-03T13:23:26.297535,ACTIVE,FAIR,4.4.8,commercial,demand_response,2.2735442356762716,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297541,2025-10-02T11:23:26.297542
SM000532,50.935011893413005,6.952204418548444,"Main Street 621, Cologne, Germany",ABB,Model-6651,2021-11-02T13:23:26.297546,ACTIVE,GOOD,5.8.7,residential,time_of_use,0.31924088066525935,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297551,2025-10-02T11:23:26.297552
SM000533,50.1010534463157,8.703533817982366,"First Street 393, Frankfurt, Germany",Itron,Model-9901,2024-05-13T13:23:26.297556,ACTIVE,GOOD,5.7.9,industrial,demand_response,9.699734915785207,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297563,2025-10-02T11:23:26.297564
SM000534,50.89475030211441,6.952217917920529,"Garden Street 983, Cologne, Germany",ABB,Model-1849,2021-10-17T13:23:26.297568,INACTIVE,EXCELLENT,4.5.7,commercial,demand_response,8.550810202576129,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297573,2025-10-02T11:23:26.297574
SM000535,48.1399921440305,11.55174954580319,"Park Street 828, Munich, Germany",Itron,Model-9084,2022-06-19T13:23:26.297578,ACTIVE,GOOD,5.7.5,industrial,demand_response,29.784993482386426,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297584,2025-10-02T11:23:26.297585
SM000536,48.12896417947761,11.61124011868431,"Park Street 518, Munich, Germany",Elster,Model-8471,2020-05-12T13:23:26.297588,ACTIVE,GOOD,1.7.1,residential,standard,0.9324545241768682,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297594,2025-10-02T11:23:26.297595
SM000537,48.74802727610942,9.136180267075726,"Second Street 551, Stuttgart, Germany",Siemens,Model-9624,2024-01-06T13:23:26.297599,ACTIVE,EXCELLENT,2.9.1,commercial,demand_response,7.3197714107114615,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297605,2025-10-02T11:23:26.297606
SM000538,50.06814597299586,8.690367385165413,"First Street 686, Frankfurt, Germany",Elster,Model-3113,2023-01-30T13:23:26.297609,ACTIVE,GOOD,4.0.4,industrial,demand_response,18.710591786312555,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297615,2025-10-02T11:23:26.297618
SM000539,51.2105242499048,6.7782078841313504,"First Street 714, Düsseldorf, Germany",Elster,Model-6449,2016-11-14T13:23:26.297622,ACTIVE,EXCELLENT,3.4.1,commercial,standard,7.200354373799934,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297628,2025-10-02T11:23:26.297629
SM000540,50.07729348909551,8.636923478419353,"Park Street 745, Frankfurt, Germany",ABB,Model-3928,2021-02-12T13:23:26.297632,ACTIVE,GOOD,4.5.2,residential,demand_response,0.103897323729227,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297638,2025-10-02T11:23:26.297639
SM000541,53.518529854260365,10.015841667408978,"Second Street 471, Hamburg, Germany",Siemens,Model-6637,2025-05-26T13:23:26.297643,ACTIVE,FAIR,4.4.0,industrial,time_of_use,27.05594257776447,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297648,2025-10-02T11:23:26.297650
SM000542,48.73057915745416,9.169698789754198,"Park Street 572, Stuttgart, Germany",Siemens,Model-3429,2025-07-17T13:23:26.297653,ACTIVE,FAIR,1.6.1,residential,standard,0.5783690633695574,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297660,2025-10-02T11:23:26.297661
SM000543,52.50788302461746,13.420693125878943,"Main Street 152, Berlin, Germany",Itron,Model-8487,2022-05-04T13:23:26.297664,ACTIVE,EXCELLENT,4.5.9,commercial,demand_response,6.658776094578724,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297671,2025-10-02T11:23:26.297672
SM000544,51.22736839759131,6.78448658564302,"Main Street 815, Düsseldorf, Germany",Itron,Model-7491,2019-03-11T13:23:26.297676,ACTIVE,EXCELLENT,5.1.3,industrial,standard,42.67693176535594,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297712,2025-10-02T11:23:26.297713
SM000545,51.1954286161405,6.805611380219581,"Garden Street 241, Düsseldorf, Germany",Siemens,Model-5643,2016-07-11T13:23:26.297717,ACTIVE,GOOD,3.2.4,commercial,standard,5.796440627999004,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297723,2025-10-02T11:23:26.297724
SM000546,52.5421472078223,13.409534972046847,"First Street 110, Berlin, Germany",ABB,Model-1992,2018-07-11T13:23:26.297727,ACTIVE,EXCELLENT,3.2.1,residential,time_of_use,0.7520267927663329,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297735,2025-10-02T11:23:26.297736
SM000547,52.54424536062051,13.403425023778999,"Main Street 612, Berlin, Germany",ABB,Model-6858,2023-01-08T13:23:26.297739,ACTIVE,GOOD,4.2.5,commercial,standard,1.6715906470205124,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297745,2025-10-02T11:23:26.297746
SM000548,53.55853298137958,10.008764041163857,"Second Street 456, Hamburg, Germany",Siemens,Model-4596,2021-03-28T13:23:26.297749,ACTIVE,EXCELLENT,2.1.5,commercial,time_of_use,6.404225247802412,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297755,2025-10-02T11:23:26.297756
SM000549,50.891341072119445,6.987369016445097,"Main Street 490, Cologne, Germany",Itron,Model-6618,2016-06-10T13:23:26.297759,INACTIVE,GOOD,2.9.2,residential,demand_response,0.12784972897718816,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297765,2025-10-02T11:23:26.297767
SM000550,51.556553677008395,7.418612528379081,"First Street 490, Dortmund, Germany",Itron,Model-2273,2019-10-26T13:23:26.297770,ACTIVE,EXCELLENT,1.6.7,commercial,demand_response,4.764657172517602,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297775,2025-10-02T11:23:26.297777
SM000551,50.897244306558704,6.981155160305564,"Main Street 57, Cologne, Germany",Landis+Gyr,Model-4432,2016-07-22T13:23:26.297780,ACTIVE,EXCELLENT,3.7.5,residential,standard,1.6207358952994566,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297786,2025-10-02T11:23:26.297787
SM000552,50.13142433681506,8.707616007344873,"Main Street 775, Frankfurt, Germany",Itron,Model-8543,2017-03-14T13:23:26.297791,ACTIVE,FAIR,2.3.4,industrial,standard,33.42364266203505,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297796,2025-10-02T11:23:26.297797
SM000553,51.19669540018235,6.767937467805644,"Second Street 456, Düsseldorf, Germany",ABB,Model-1867,2016-10-02T13:23:26.297801,ACTIVE,UNKNOWN,5.0.4,residential,standard,1.022110629786048,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297808,2025-10-02T11:23:26.297809
SM000554,50.93638230465976,6.985467164711341,"First Street 678, Cologne, Germany",Landis+Gyr,Model-4693,2018-08-09T13:23:26.297812,ACTIVE,EXCELLENT,1.6.3,industrial,standard,33.17265020864248,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297818,2025-10-02T11:23:26.297819
SM000555,50.96955064930062,7.005914917842511,"First Street 499, Cologne, Germany",Siemens,Model-4253,2018-06-25T13:23:26.297823,FAULTY,EXCELLENT,5.0.2,residential,demand_response,1.5106022978341185,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297828,2025-10-02T11:23:26.297831
SM000556,48.72607839833432,9.156828311273788,"Park Street 79, Stuttgart, Germany",Siemens,Model-8581,2016-05-21T13:23:26.297835,ACTIVE,EXCELLENT,5.7.4,industrial,time_of_use,40.48619740262914,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297841,2025-10-02T11:23:26.297842
SM000557,52.52180862240697,13.414291810775975,"Main Street 444, Berlin, Germany",ABB,Model-3250,2018-05-09T13:23:26.297845,ACTIVE,EXCELLENT,2.1.6,commercial,standard,3.3956409575847384,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297851,2025-10-02T11:23:26.297852
SM000558,53.57583145706194,10.031955603450308,"Park Street 83, Hamburg, Germany",Elster,Model-4836,2022-08-06T13:23:26.297856,ACTIVE,EXCELLENT,1.0.8,industrial,standard,35.62790435448657,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297861,2025-10-02T11:23:26.297862
SM000559,50.090444445938985,8.68621665883644,"First Street 397, Frankfurt, Germany",Siemens,Model-6354,2024-11-16T13:23:26.297866,ACTIVE,FAIR,2.0.7,residential,standard,0.29059525737715863,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297872,2025-10-02T11:23:26.297873
SM000560,48.801378039740925,9.185675518241826,"Park Street 58, Stuttgart, Germany",Landis+Gyr,Model-5916,2024-10-07T13:23:26.297876,ACTIVE,GOOD,2.4.0,industrial,demand_response,47.39703897418076,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297882,2025-10-02T11:23:26.297883
SM000561,51.47389120298395,7.483100767677921,"Second Street 142, Dortmund, Germany",Siemens,Model-4406,2017-12-19T13:23:26.297887,ACTIVE,POOR,1.4.4,industrial,time_of_use,38.774569536382046,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297892,2025-10-02T11:23:26.297893
SM000562,50.139588139011494,8.667012383672443,"Garden Street 836, Frankfurt, Germany",Landis+Gyr,Model-3560,2016-09-29T13:23:26.297897,ACTIVE,EXCELLENT,3.5.0,residential,time_of_use,1.953543150769407,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297904,2025-10-02T11:23:26.297905
SM000563,48.79197373889963,9.214039991745151,"Second Street 334, Stuttgart, Germany",Elster,Model-2049,2020-10-21T13:23:26.297909,FAULTY,EXCELLENT,4.0.0,commercial,standard,7.80120932685325,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297916,2025-10-02T11:23:26.297917
SM000564,51.52302279784904,7.464095686119305,"Main Street 959, Dortmund, Germany",Landis+Gyr,Model-4717,2025-06-01T13:23:26.297920,INACTIVE,EXCELLENT,1.4.7,industrial,demand_response,25.64112616029669,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297926,2025-10-02T11:23:26.297927
SM000565,48.131529827285966,11.624113960354654,"Main Street 25, Munich, Germany",Landis+Gyr,Model-4224,2021-09-15T13:23:26.297931,ACTIVE,GOOD,3.8.4,commercial,time_of_use,5.18998894446695,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297937,2025-10-02T11:23:26.297938
SM000566,50.11053290691326,8.720027463986952,"Garden Street 934, Frankfurt, Germany",Itron,Model-7499,2022-10-06T13:23:26.297944,ACTIVE,EXCELLENT,5.9.3,industrial,time_of_use,24.722840675493973,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297950,2025-10-02T11:23:26.297951
SM000567,52.49357231163794,13.41175520919865,"Main Street 504, Berlin, Germany",Landis+Gyr,Model-2686,2020-11-23T13:23:26.297956,ACTIVE,FAIR,4.9.1,commercial,time_of_use,5.728535621382398,"(220, 240)","(5, 30)",2025-10-02T11:23:26.297963,2025-10-02T11:23:26.297964
SM000568,50.09620423700937,8.64110951848974,"First Street 707, Frankfurt, Germany",Elster,Model-4629,2023-03-23T13:23:26.297968,ACTIVE,FAIR,4.3.5,industrial,time_of_use,21.233173874054106,"(220, 240)","(10, 100)",2025-10-02T11:23:26.297974,2025-10-02T11:23:26.297975
SM000569,50.156265367878234,8.658867954531669,"Park Street 854, Frankfurt, Germany",Siemens,Model-8260,2022-07-04T13:23:26.297979,ACTIVE,GOOD,3.3.6,residential,standard,0.7258355895385648,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297985,2025-10-02T11:23:26.297986
SM000570,52.56744695050767,13.419940625511426,"First Street 569, Berlin, Germany",Siemens,Model-6054,2025-05-11T13:23:26.297990,ACTIVE,FAIR,4.7.3,residential,demand_response,1.2294661728883607,"(220, 240)","(1, 15)",2025-10-02T11:23:26.297996,2025-10-02T11:23:26.297997
SM000571,48.1177395610979,11.571432734053044,"Main Street 437, Munich, Germany",Landis+Gyr,Model-9458,2016-12-10T13:23:26.298000,ACTIVE,FAIR,4.7.0,commercial,standard,8.554173134155043,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298006,2025-10-02T11:23:26.298007
SM000572,48.79542523745565,9.168477574619942,"Second Street 561, Stuttgart, Germany",ABB,Model-9436,2022-07-10T13:23:26.298011,INACTIVE,EXCELLENT,1.4.8,industrial,time_of_use,44.42003155278978,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298017,2025-10-02T11:23:26.298019
SM000573,48.11851526028858,11.630861194219142,"First Street 504, Munich, Germany",ABB,Model-9937,2025-04-03T13:23:26.298024,ACTIVE,GOOD,3.3.3,industrial,time_of_use,8.66564559813041,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298031,2025-10-02T11:23:26.298032
SM000574,48.17134630091905,11.55542176079617,"Park Street 21, Munich, Germany",Itron,Model-7914,2016-02-29T13:23:26.298036,ACTIVE,GOOD,3.4.9,commercial,demand_response,7.745855606841241,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298042,2025-10-02T11:23:26.298043
SM000575,52.49589144715046,13.453921272019222,"Main Street 827, Berlin, Germany",Landis+Gyr,Model-6196,2025-05-11T13:23:26.298046,ACTIVE,EXCELLENT,1.0.6,residential,demand_response,1.9571335491945063,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298052,2025-10-02T11:23:26.298053
SM000576,51.487885391737656,7.43459622713748,"Main Street 299, Dortmund, Germany",ABB,Model-6835,2019-03-24T13:23:26.298057,INACTIVE,UNKNOWN,3.4.4,commercial,standard,6.295688633670569,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298063,2025-10-02T11:23:26.298064
SM000577,48.76630739591241,9.14247053661168,"Park Street 837, Stuttgart, Germany",ABB,Model-8546,2022-11-30T13:23:26.298067,ACTIVE,FAIR,3.6.4,residential,time_of_use,0.9741666163196636,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298074,2025-10-02T11:23:26.298075
SM000578,52.51518847777237,13.414345933779732,"First Street 241, Berlin, Germany",Itron,Model-7526,2016-11-11T13:23:26.298078,ACTIVE,GOOD,5.3.2,industrial,demand_response,29.534983596270383,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298085,2025-10-02T11:23:26.298087
SM000579,48.74395632387946,9.158968988515484,"Park Street 717, Stuttgart, Germany",Elster,Model-7596,2020-08-11T13:23:26.298090,INACTIVE,FAIR,4.8.1,residential,demand_response,1.7152622732956717,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298097,2025-10-02T11:23:26.298098
SM000580,50.98723950071676,6.972139335099493,"Garden Street 132, Cologne, Germany",Siemens,Model-1092,2020-06-17T13:23:26.298102,ACTIVE,EXCELLENT,1.3.1,commercial,demand_response,9.169150377788762,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298108,2025-10-02T11:23:26.298109
SM000581,52.52095806351814,13.388069681717171,"First Street 531, Berlin, Germany",ABB,Model-4187,2025-07-15T13:23:26.298113,INACTIVE,GOOD,3.2.2,industrial,time_of_use,12.28760671997908,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298119,2025-10-02T11:23:26.298120
SM000582,50.95789681790704,6.911573509565498,"Park Street 786, Cologne, Germany",ABB,Model-4618,2021-10-01T13:23:26.298124,ACTIVE,EXCELLENT,5.2.7,industrial,time_of_use,36.783009782432956,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298130,2025-10-02T11:23:26.298131
SM000583,52.56927000104612,13.444762357741226,"Garden Street 876, Berlin, Germany",Landis+Gyr,Model-5336,2025-01-03T13:23:26.298135,ACTIVE,POOR,5.6.8,residential,demand_response,0.3598104843785698,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298142,2025-10-02T11:23:26.298143
SM000584,52.49388451530359,13.415564264320665,"Main Street 549, Berlin, Germany",Siemens,Model-3036,2024-08-19T13:23:26.298147,MAINTENANCE,EXCELLENT,2.8.9,commercial,time_of_use,1.9892031116703741,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298153,2025-10-02T11:23:26.298154
SM000585,51.27676482572542,6.738299734653445,"Main Street 18, Düsseldorf, Germany",ABB,Model-2750,2023-09-23T13:23:26.298157,ACTIVE,EXCELLENT,3.4.3,residential,standard,0.19557821837807493,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298163,2025-10-02T11:23:26.298164
SM000586,50.1188670881308,8.70116209711851,"Main Street 49, Frankfurt, Germany",Elster,Model-3090,2023-01-07T13:23:26.298168,ACTIVE,EXCELLENT,3.5.8,commercial,demand_response,4.464272339005575,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298174,2025-10-02T11:23:26.298175
SM000587,50.957058710828186,6.98692555973976,"Second Street 456, Cologne, Germany",Landis+Gyr,Model-5010,2020-10-18T13:23:26.298178,ACTIVE,EXCELLENT,5.1.2,industrial,standard,41.777705943062166,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298184,2025-10-02T11:23:26.298185
SM000588,51.475414458739436,7.498051881780443,"Park Street 600, Dortmund, Germany",Siemens,Model-4682,2019-09-09T13:23:26.298189,ACTIVE,EXCELLENT,5.0.3,industrial,time_of_use,12.383325465121889,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298195,2025-10-02T11:23:26.298196
SM000589,52.55372580944929,13.408832239654686,"First Street 688, Berlin, Germany",Itron,Model-7089,2024-08-09T13:23:26.298202,ACTIVE,GOOD,1.9.0,industrial,time_of_use,33.33077852739508,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298208,2025-10-02T11:23:26.298209
SM000590,53.55710189810589,9.988894088952689,"Garden Street 945, Hamburg, Germany",ABB,Model-9687,2023-11-30T13:23:26.298212,INACTIVE,UNKNOWN,4.3.2,residential,standard,0.11414168066692587,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298218,2025-10-02T11:23:26.298219
SM000591,50.06701896697034,8.673163768076387,"Garden Street 538, Frankfurt, Germany",Landis+Gyr,Model-4512,2021-02-24T13:23:26.298223,ACTIVE,EXCELLENT,1.2.4,industrial,demand_response,45.09861776913567,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298228,2025-10-02T11:23:26.298230
SM000592,50.902941467600094,6.931135401124078,"Second Street 754, Cologne, Germany",Landis+Gyr,Model-6434,2020-04-20T13:23:26.298233,ACTIVE,POOR,5.0.6,residential,demand_response,0.25971386393833995,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298239,2025-10-02T11:23:26.298240
SM000593,50.90341545927514,7.000525601048716,"Main Street 406, Cologne, Germany",Siemens,Model-6848,2015-10-26T13:23:26.298244,MAINTENANCE,POOR,3.8.4,commercial,standard,3.7702758837060464,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298251,2025-10-02T11:23:26.298252
SM000594,50.9010903188253,6.935147387059767,"Main Street 332, Cologne, Germany",Itron,Model-2119,2016-01-02T13:23:26.298256,INACTIVE,GOOD,5.9.0,industrial,standard,14.11698702516975,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298264,2025-10-02T11:23:26.298265
SM000595,48.74380064971319,9.143221260261376,"Garden Street 609, Stuttgart, Germany",Itron,Model-4889,2022-02-14T13:23:26.298269,ACTIVE,FAIR,4.9.7,commercial,time_of_use,1.1616927309133924,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298274,2025-10-02T11:23:26.298275
SM000596,51.20369656169534,6.750252529066368,"Second Street 885, Düsseldorf, Germany",Itron,Model-7670,2017-11-05T13:23:26.298279,ACTIVE,GOOD,1.5.8,industrial,demand_response,35.29239885984416,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298285,2025-10-02T11:23:26.298286
SM000597,51.18008834498908,6.72716993173508,"Park Street 727, Düsseldorf, Germany",Landis+Gyr,Model-9515,2024-04-13T13:23:26.298289,ACTIVE,GOOD,1.1.4,industrial,demand_response,34.21851659411088,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298295,2025-10-02T11:23:26.298296
SM000598,53.577260761109336,9.96172856318244,"Park Street 933, Hamburg, Germany",Itron,Model-3261,2023-02-22T13:23:26.298300,ACTIVE,FAIR,1.8.8,industrial,time_of_use,39.79431768922295,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298306,2025-10-02T11:23:26.298307
SM000599,52.556199308107296,13.409465254734535,"First Street 934, Berlin, Germany",ABB,Model-2951,2021-12-01T13:23:26.298310,ACTIVE,EXCELLENT,5.6.9,residential,standard,1.3173803130454067,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298316,2025-10-02T11:23:26.298317
SM000600,48.12297548418443,11.583404498198393,"First Street 886, Munich, Germany",Siemens,Model-8037,2023-05-19T13:23:26.298320,ACTIVE,FAIR,5.6.9,residential,time_of_use,0.7731537842467551,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298326,2025-10-02T11:23:26.298327
SM000601,53.53242271401082,10.022546788240293,"Main Street 1, Hamburg, Germany",Siemens,Model-4418,2022-02-17T13:23:26.298331,ACTIVE,EXCELLENT,3.3.3,industrial,time_of_use,23.846649209228488,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298336,2025-10-02T11:23:26.298337
SM000602,48.15728276426925,11.575835450788187,"Park Street 887, Munich, Germany",Itron,Model-7532,2023-05-08T13:23:26.298341,ACTIVE,GOOD,2.4.4,residential,time_of_use,1.277390222269053,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298347,2025-10-02T11:23:26.298348
SM000603,51.505995118600765,7.425189014843197,"Main Street 322, Dortmund, Germany",Itron,Model-6685,2019-03-29T13:23:26.298351,ACTIVE,FAIR,3.4.9,commercial,demand_response,9.469788111388688,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298358,2025-10-02T11:23:26.298359
SM000604,48.1351400597073,11.566180370136843,"Park Street 615, Munich, Germany",Elster,Model-9127,2015-11-18T13:23:26.298363,INACTIVE,FAIR,4.1.4,industrial,demand_response,10.408447510736645,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298368,2025-10-02T11:23:26.298370
SM000605,48.754140282159774,9.184156162039715,"Park Street 917, Stuttgart, Germany",ABB,Model-4741,2019-05-02T13:23:26.298373,ACTIVE,EXCELLENT,1.8.1,residential,time_of_use,0.6678244475542636,"(220, 240)","(1, 15)",2025-10-02T11:23:26.298379,2025-10-02T11:23:26.298381
SM000606,51.54758879663808,7.422536470542279,"Park Street 169, Dortmund, Germany",Itron,Model-9355,2019-08-22T13:23:26.298385,ACTIVE,GOOD,2.6.6,commercial,standard,1.7618357416447585,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298390,2025-10-02T11:23:26.298391
SM000607,52.495663381968775,13.401736381278301,"Second Street 911, Berlin, Germany",ABB,Model-2209,2022-05-22T13:23:26.298395,ACTIVE,EXCELLENT,3.8.1,industrial,standard,12.573194272886344,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298400,2025-10-02T11:23:26.298402
SM000608,53.59745771144268,9.993567599032525,"Garden Street 897, Hamburg, Germany",Landis+Gyr,Model-2989,2018-08-12T13:23:26.298406,ACTIVE,GOOD,2.0.3,industrial,demand_response,22.909986700763053,"(220, 240)","(10, 100)",2025-10-02T11:23:26.298412,2025-10-02T11:23:26.298413
SM000609,50.95178275465627,6.9578712152932445,"Garden Street 247, Cologne, Germany",Elster,Model-2720,2025-08-30T13:23:26.298417,ACTIVE,EXCELLENT,4.9.8,commercial,standard,6.674592147711007,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298423,2025-10-02T11:23:26.298424
SM000610,51.552252157420135,7.427657855844842,"Main Street 94, Dortmund, Germany",Itron,Model-5057,2021-01-27T13:23:26.298427,ACTIVE,POOR,5.7.6,commercial,standard,6.074848297251416,"(220, 240)","(5, 30)",2025-10-02T11:23:26.298434,2025-10-02T11:23:26.298435
